action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[3037, 4684, 7127]","[u'up', u'up', u'right']",,,[],,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3036, 1160, 1953]",4.0,,1383502,16.0,13.0,mouselab-mdp,,2
"[8089, 19350, 27439]","[u'right', u'right', u'up']",,,"[1, -1, 1]",,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8087, 8985, 7199]",28.0,,493108,1.0,5.0,mouselab-mdp,,3
"[6218, 11950, 58721]","[u'up', u'up', u'left']",,,"[4, -1, 6]",,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6218, 478, 45870]",17.0,,568379,2.0,3.0,mouselab-mdp,,3
"[5036, 14451, 38324]","[u'up', u'up', u'left']",,,"[6, -1, -1]",,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5036, 2152, 22958]",9.0,,629271,3.0,1.0,mouselab-mdp,,3
"[2441, 16512, 23920]","[u'right', u'right', u'down']",,,"[12, -1, 19]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2441, 799, 6519]",-5.0,,731020,4.0,7.0,mouselab-mdp,,3
"[3617, 12360, 33915]","[u'right', u'right', u'down']",,,"[1, -1, -1]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3617, 6505, 20665]",27.0,,784478,5.0,2.0,mouselab-mdp,,3
"[1250, 5860, 17624]","[u'down', u'down', u'left']",,,"[3, -1, -1]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1249, 365, 10873]",24.0,,838657,6.0,4.0,mouselab-mdp,,3
"[1434, 7291, 10737]","[u'down', u'down', u'left']",,,"[2, -1, -1]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1434, 2616, 2573]",12.0,,903514,7.0,6.0,mouselab-mdp,,3
"[1098, 10265, 15448]","[u'down', u'down', u'left']",,,"[3, -1, 1]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1098, 4913, 4294]",29.0,,969277,8.0,9.0,mouselab-mdp,,3
"[2305, 5939, 11035]","[u'right', u'right', u'up']",,,"[2, -1, -1]",,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2305, 402, 4211]",8.0,,1046577,9.0,0.0,mouselab-mdp,,3
"[4518, 10220, 13766]","[u'right', u'right', u'up']",,,"[-1, -1, -1]",,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4517, 4492, 2655]",16.0,,1106670,10.0,8.0,mouselab-mdp,,3
"[2841, 4001, 5205]","[u'down', u'down', u'right']",,,[],,,"[u'1', 5, 9, 17]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2841, 663, 697]",9.0,,1163779,11.0,12.0,mouselab-mdp,,3
"[3278, 4480, 5738]","[u'left', u'left', u'down']",,,[],,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3278, 707, 759]",-41.0,,1214038,12.0,14.0,mouselab-mdp,,3
"[4588, 5710, 8191]","[u'left', u'left', u'down']",,,[],,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4588, 627, 1987]",19.0,,1264319,13.0,13.0,mouselab-mdp,,3
"[831, 2069, 41749]","[u'up', u'up', u'right']",,,[],,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[831, 739, 39180]",35.0,,1320397,14.0,15.0,mouselab-mdp,,3
"[4422, 5575, 8501]","[u'down', u'down', u'left']",,,[],,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4422, 660, 2432]",16.0,,1391137,15.0,11.0,mouselab-mdp,,3
"[2100, 3149, 5360]","[u'down', u'down', u'left']",,,[],,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2100, 552, 1708]",37.0,,1446684,16.0,10.0,mouselab-mdp,,3
"[48690, 57242, 60882]","[u'right', u'right', u'down']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 2, 6, 11]","[False, False, False]","[True, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'3', u'5', u'9', u'17', u'16', u'6', u'10', u'11', u'7', u'13', u'12', u'14', u'8', u'15'], u'time': [6610, 8423, 11152, 12271, 13655, 14799, 18112, 27400, 31424, 33216, 36649, 38144, 39120, 41472, 42376, 43024]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[48690, 1706, 3127]",42.0,,360198,1.0,8.0,mouselab-mdp,,4
"[12450, 20201, 22457]","[u'up', u'up', u'left']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 12]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'5', u'3', u'7', u'13', u'12'], u'time': [1329, 3432, 4992, 6080, 7120, 8024, 9001]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12450, 1790, 1474]",42.0,,420030,2.0,15.0,mouselab-mdp,,4
"[32111, 39198, 42782]","[u'up', u'up', u'left']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 12]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'5', u'4', u'2', u'8', u'14', u'15', u'6', u'10', u'11', u'9', u'17', u'16'], u'time': [2363, 3803, 4723, 5682, 9595, 11827, 14275, 15323, 16819, 17803, 25220, 26035, 27355, 28772, 29252, 29884]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[32111, 702, 3070]",34.0,,479910,3.0,13.0,mouselab-mdp,,4
"[17375, 24504, 29424]","[u'up', u'up', u'left']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 12]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'4', u'8', u'15', u'14', u'3', u'7', u'13', u'12'], u'time': [1871, 3093, 3862, 4998, 6326, 6934, 7397, 8206, 9525, 10253, 11445, 12557, 13573, 14254, 14901, 15629]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17375, 1185, 4401]",36.0,,536213,4.0,14.0,mouselab-mdp,,4
"[17640, 23760, 25343]","[u'up', u'up', u'left']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 12]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'4'], u'time': [3262, 4061, 4893, 6037, 13501]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17640, 702, 818]",47.0,,592566,5.0,12.0,mouselab-mdp,,4
"[18170, 25218, 28513]","[u'right', u'right', u'down']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 2, 6, 11]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'2', u'6', u'11', u'10', u'5', u'9', u'4', u'8'], u'time': [1584, 2536, 4008, 5711, 6599, 7487, 8488, 9831, 10951, 13120, 14088]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18170, 512, 2520]",17.0,,649053,6.0,11.0,mouselab-mdp,,4
"[16950, 23902, 25693]","[u'up', u'up', u'right']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'9', u'3', u'7', u'12', u'13', u'4'], u'time': [1692, 3323, 5579, 6763, 7939, 9988, 11475, 13828]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16949, 1057, 1012]",32.0,,704180,7.0,1.0,mouselab-mdp,,4
"[12102, 18566, 20918]","[u'up', u'up', u'right']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'3', u'7', u'13', u'12'], u'time': [4612, 5708, 6588, 7500, 8540]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12102, 992, 1571]",50.0,,760212,8.0,3.0,mouselab-mdp,,4
"[13705, 20458, 23225]","[u'left', u'left', u'up']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 4, 8, 14]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'5', u'2', u'4', u'8', u'14', u'15'], u'time': [1311, 2342, 3447, 4671, 6783, 7606, 8463, 9367]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13704, 762, 1989]",54.0,,815083,9.0,0.0,mouselab-mdp,,4
"[11835, 18411, 20371]","[u'up', u'up', u'right']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'2', u'6', u'3', u'7', u'13'], u'time': [2097, 3232, 5088, 6000, 7392, 8504, 9464]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11835, 631, 1120]",48.0,,875011,10.0,4.0,mouselab-mdp,,4
"[9345, 11089, 12833]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [1807, 2974, 4191]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9345, 1229, 1239]",52.0,,926138,11.0,2.0,mouselab-mdp,,4
"[18889, 21114, 23001]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'5', u'9', u'16', u'17', u'2', u'6', u'11'], u'time': [4720, 6039, 6999, 7999, 9943, 10831, 11816, 12439, 13376, 14295, 14967]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18889, 1715, 1369]",46.0,,975746,12.0,6.0,mouselab-mdp,,4
"[15727, 18095, 23326]","[u'down', u'down', u'right']",,,[],[],,"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'2', u'5', u'9', u'16', u'4', u'8', u'17'], u'time': [2892, 3963, 5267, 6291, 7323, 8532, 11868, 12611, 20932]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15727, 1853, 4718]",42.0,,1025618,13.0,9.0,mouselab-mdp,,4
"[12957, 14396, 16188]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'4', u'8', u'2', u'6', u'3', u'7', u'13', u'12'], u'time': [2283, 3539, 5067, 5875, 6786, 7402, 8547, 9379, 10218, 11186]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12956, 921, 1279]",37.0,,1074824,14.0,5.0,mouselab-mdp,,4
"[11014, 12357, 13941]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'6', u'5', u'4', u'8', u'14', u'15'], u'time': [1171, 2179, 3108, 4308, 5835, 6683, 7651, 8380]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11014, 832, 1066]",20.0,,1123729,15.0,7.0,mouselab-mdp,,4
"[11522, 12938, 14666]","[u'right', u'right', u'up']",,,[],[],,"[u'1', 2, 6, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'3', u'2', u'6', u'10', u'11'], u'time': [2448, 3199, 4127, 5503, 6167, 7320, 8553]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11522, 907, 1218]",46.0,,1174185,16.0,10.0,mouselab-mdp,,4
"[1706, 26369, 27347]","[u'right', u'right', u'up']",,,"[22, 0, 8]",,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1706, 540, 4]",9.0,,150603,1.0,0.0,mouselab-mdp,,5
"[26725, 43573, 47195]","[u'up', u'up', u'right']",,,"[7, 0, 0]","[False, True, True]",,"[u'1', 3, 7, 13]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'12', u'13', u'16', u'17', u'7', u'9'], u'time': [2512, 3656, 4887, 6061, 11995, 13123, 15287, 16224, 21100, 22165]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[26725, 5025, 2865]",11.0,,292029,1.0,6.0,mouselab-mdp,,6
"[16428, 21500, 23812]","[u'left', u'left', u'up']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 4, 8, 14]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14'], u'time': [1340, 2097, 2688, 3256, 4079, 4534, 5307, 5918, 6468, 7096, 7644, 8092, 8568, 9080, 9578, 9996]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16428, 2, 1823]",46.0,,347957,2.0,0.0,mouselab-mdp,,6
"[16107, 22446, 24292]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 2, 6, 11]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14', u'4', u'2', u'5', u'3'], u'time': [1286, 1826, 2304, 3748, 4299, 4816, 5519, 6164, 7012, 7839, 8448, 9032, 9749, 10630, 11657, 13607]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16106, 6, 1337]",42.0,,406728,3.0,8.0,mouselab-mdp,,6
"[7269, 42560, 49540]","[u'down', u'down', u'left']",,,"[23, 3, 7]","[False, True, True]",,"[u'1', 5, 9, 16]","[False, False, True]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'9', u'16'], u'time': [1624, 2531, 3417, 38586, 39447]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7269, 8669, 2085]",18.0,,493167,4.0,4.0,mouselab-mdp,,6
"[12874, 17768, 20125]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'4', u'5', u'3', u'7', u'13'], u'time': [2341, 4270, 6016, 6826, 7556, 8748, 9396]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12874, 2, 1286]",48.0,,547534,5.0,3.0,mouselab-mdp,,6
"[13649, 18312, 19726]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 5, 9, 17]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17'], u'time': [2139, 3120, 4750, 5499, 6330, 7264, 7839, 8697, 9385]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13649, 3, 632]",42.0,,599849,6.0,9.0,mouselab-mdp,,6
"[9051, 12664, 14403]","[u'up', u'up', u'left']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 12]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12'], u'time': [1362, 2216, 2920, 4100]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9051, 4, 827]",48.0,,651336,7.0,12.0,mouselab-mdp,,6
"[14830, 20028, 22527]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'13', u'7', u'5', u'9', u'16', u'17', u'2', u'4'], u'time': [1195, 2960, 3664, 4690, 6106, 6746, 7534, 8466, 9452, 10091]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14830, 635, 1709]",30.0,,704215,8.0,1.0,mouselab-mdp,,6
"[10255, 14513, 15971]","[u'up', u'up', u'left']",,,"[0, 0, 0]","[True, True, True]",,"[u'1', 3, 7, 12]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'16', u'17', u'3', u'7', u'13', u'12'], u'time': [1038, 1859, 2660, 3608, 4864, 5536, 6270, 6990]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10255, 3, 668]",41.0,,756101,9.0,15.0,mouselab-mdp,,6
