action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[5629, 7858, 8642]","[u'up', u'up', u'left']",train_basic,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -24, 24]","[5627, 1709, 290]",24.0,"[None, None, None]",,130154,7.0,73686.0,mouselab-mdp,4
"[10446, 11075, 11748]","[u'up', u'up', u'right']",train_basic,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 8]","[10444, 132, 171]",8.0,"[None, None, None]",,144265,8.0,98859.0,mouselab-mdp,4
"[9673, 10575, 11265]","[u'left', u'left', u'down']",train_basic,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 24]","[9670, 397, 187]",56.0,"[None, None, None]",,158216,9.0,49556.0,mouselab-mdp,4
"[9031, 10461, 11415]","[u'left', u'left', u'up']",train_hidden,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, -8, 40]","[9030, 929, 450]",8.0,"[None, None, None]",,174902,10.0,38073.0,mouselab-mdp,4
"[5081, 6153, 9586]","[u'up', u'up', u'left']",train_hidden,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, -24]","[5079, 576, 2938]",-24.0,"[None, None, None]",,187440,11.0,51871.0,mouselab-mdp,4
"[4380, 6333, 8557]","[u'down', u'down', u'right']",train_hidden,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 40]","[4378, 1456, 1728]",72.0,"[None, None, None]",,201567,12.0,1747.0,mouselab-mdp,4
"[3899, 4849, 6076]","[u'down', u'down', u'left']",train_hidden,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, -8, 8]","[3898, 455, 731]",-8.0,"[None, None, None]",,210708,13.0,47043.0,mouselab-mdp,4
"[2735, 3603, 4527]","[u'right', u'right', u'up']",train_hidden,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, -8, -24]","[2733, 367, 424]",-56.0,"[None, None, None]",,217878,14.0,45627.0,mouselab-mdp,4
"[15267, 16082, 17135]","[u'down', u'down', u'left']",train_inspector,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4'], u'time': [11719, 12516, 13404]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -40, -24]","[15265, 311, 547]",-24.0,"[None, None, None]",,239815,15.0,43733.0,mouselab-mdp,4
"[4794, 5551, 6436]","[u'left', u'left', u'down']",train_inspector,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [1425, 2057, 3072]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 40, -8]","[4791, 259, 380]",56.0,"[None, None, None]",,249516,16.0,95064.0,mouselab-mdp,4
"[13488, 14663, 15882]","[u'up', u'up', u'left']",train_inspector,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'2'], u'time': [5629, 10557, 12302]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, -24]","[13487, 669, 721]",-8.0,"[None, None, None]",,268538,17.0,78077.0,mouselab-mdp,4
"[6217, 7001, 7820]","[u'left', u'left', u'up']",train_inspector,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [2033, 3266, 5165]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 8]","[6216, 280, 316]",56.0,"[None, None, None]",,278677,18.0,48512.0,mouselab-mdp,4
"[5322, 6167, 7059]","[u'up', u'up', u'left']",train_inspector,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3'], u'time': [1937, 3034, 4184]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, -8]","[5321, 346, 398]",-8.0,"[None, None, None]",,288796,19.0,16107.0,mouselab-mdp,4
"[25046, 25758, 26344]","[u'left', u'left', u'up']",train_inspect_cost,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'1', u'7', u'13', u'14'], u'time': [11226, 16289, 17087, 19199, 20207, 21576]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, -8]","[25045, 201, 87]",18.0,"[None, None, None]",,319716,20.0,60369.0,mouselab-mdp,4
"[10605, 11269, 11825]","[u'left', u'left', u'up']",train_inspect_cost,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'14'], u'time': [3749, 6173, 6885, 9309]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 8]","[10603, 156, 64]",36.0,"[None, None, None]",,334091,21.0,99772.0,mouselab-mdp,4
"[17514, 18073, 18571]","[u'up', u'up', u'left']",train_inspect_cost,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'11', u'1', u'3', u'4', u'13', u'7', u'12', u'5', u'8', u'15'], u'time': [1086, 1812, 2413, 3707, 4460, 5020, 7355, 8819, 10610, 11513, 12856, 13713]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 8]","[17513, 58, 3]",-4.0,"[None, None, None]",,354827,22.0,14340.0,mouselab-mdp,4
"[8846, 9342, 9922]","[u'up', u'up', u'left']",train_inspect_cost,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'6', u'11', u'12'], u'time': [3380, 5161, 6242, 7050, 7976]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 8]","[8843, 3, 64]",51.0,"[None, None, None]",,367340,23.0,1525.0,mouselab-mdp,4
"[6107, 6657, 7210]","[u'left', u'left', u'up']",train_inspect_cost,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'14', u'13'], u'time': [1015, 2566, 4229, 4868]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, -8]","[6105, 55, 55]",20.0,"[None, None, None]",,377060,24.0,31345.0,mouselab-mdp,4
"[75769, 76423, 77004]","[u'right', u'right', u'up']",train_final,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'14', u'4', u'2', u'6', u'1', u'8', u'5', u'9', u'11', u'12'], u'time': [64121, 64974, 65567, 66815, 68175, 68895, 69492, 70052, 70934, 71934, 72578, 74279, 74798]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 8]","[75768, 152, 85]",-5.0,"[None, None, None]",,467856,25.0,78914.0,mouselab-mdp,4
"[7865, 8446, 9016]","[u'left', u'left', u'up']",train_final,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [5518, 6299, 6861]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, 40]","[7864, 77, 79]",85.0,"[None, None, None]",,508912,26.0,87720.0,mouselab-mdp,4
"[45362, 45949, 46532]","[u'down', u'down', u'right']",train_final,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'4', u'2', u'6', u'11', u'8', u'5', u'9', u'15', u'16', u'13', u'7', u'14', u'12', u'10'], u'time': [24052, 25028, 25723, 26458, 27067, 27684, 30299, 31068, 31604, 32961, 33594, 35371, 36043, 36654, 37683, 41688]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, 8, 8]","[45361, 95, 93]",-24.0,"[None, None, None]",,558188,27.0,36215.0,mouselab-mdp,4
"[7156, 7717, 8421]","[u'left', u'left', u'up']",train_final,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'2', u'7', u'13'], u'time': [3301, 4092, 4729, 5592, 6153]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, 24]","[7156, 71, 205]",35.0,"[None, None, None]",,569181,28.0,42953.0,mouselab-mdp,4
"[28788, 29314, 30488]","[u'up', u'up', u'right']",train_final,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'1', u'13', u'15', u'10', u'12', u'6'], u'time': [15998, 17216, 17807, 18250, 20431, 22201, 24577, 26404, 27208]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -24, 40]","[28787, 19, 678]",15.0,"[None, None, None]",,601885,29.0,64413.0,mouselab-mdp,4
"[7276, 7842, 8356]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [2531, 5249, 6285]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 40, 24]","[7275, 59, 10]",53.0,"[None, None, None]",,617317,30.0,28144.0,mouselab-mdp,4
"[30186, 31001, 31614]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15', u'2', u'6', u'12', u'1', u'5', u'3', u'7', u'11'], u'time': [15368, 16234, 17163, 18459, 18933, 19458, 20675, 22136, 24706, 26826, 28602]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, -8]","[30184, 319, 116]",-3.0,"[None, None, None]",,651446,31.0,63528.0,mouselab-mdp,4
"[20275, 21087, 21700]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'8', u'16'], u'time': [13034, 15523, 16534, 18835]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 24]","[20274, 303, 113]",20.0,"[None, None, None]",,675250,32.0,2757.0,mouselab-mdp,4
"[4358, 4919, 5493]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [1416, 2805, 3397]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 40]","[4356, 58, 81]",37.0,"[None, None, None]",,682738,33.0,56813.0,mouselab-mdp,4
"[5121, 5703, 6219]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'10'], u'time': [1585, 2153, 2759, 4114]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 8]","[5119, 94, 25]",52.0,"[None, None, None]",,690943,34.0,28829.0,mouselab-mdp,4
"[153549, 154076, 154589]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'11', u'3', u'1', u'4'], u'time': [145670, 146950, 147717, 149557, 151381, 152117]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 8]","[153548, 30, 8]",2.0,"[None, None, None]",,848299,35.0,13788.0,mouselab-mdp,4
"[10189, 11191, 11752]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'3', u'7', u'13'], u'time': [3579, 4923, 6689, 8178, 9043]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 24]","[10188, 501, 59]",19.0,"[None, None, None]",,862214,36.0,57233.0,mouselab-mdp,4
"[5174, 6055, 6573]","[u'left', u'left', u'down']",test,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'14'], u'time': [1347, 2298, 2994, 4322]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 8]","[5172, 377, 28]",52.0,"[None, None, None]",,870882,37.0,15705.0,mouselab-mdp,4
"[12941, 13566, 14527]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'11', u'6', u'12', u'1', u'3'], u'time': [837, 2368, 4338, 7536, 10859, 11883]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, -8, 24]","[12939, 129, 468]",2.0,"[None, None, None]",,887635,38.0,28242.0,mouselab-mdp,4
"[7374, 7945, 8452]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'1', u'5', u'9'], u'time': [1361, 2111, 2629, 3839, 4351, 5002]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, -8, 24]","[7372, 73, 13]",2.0,"[None, None, None]",,898164,39.0,11610.0,mouselab-mdp,4
"[12382, 12987, 13722]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'16', u'3', u'13', u'7', u'6', u'2', u'1', u'11', u'12'], u'time': [1907, 2642, 3378, 4201, 4969, 5409, 6426, 6924, 8161, 9601, 10250]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 8]","[12380, 108, 225]",13.0,"[None, None, None]",,914320,40.0,24987.0,mouselab-mdp,4
"[11571, 12207, 12820]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15', u'16', u'3', u'7', u'13', u'14'], u'time': [2885, 3405, 4052, 4724, 7143, 7828, 9829, 10580]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[11568, 138, 114]",16.0,"[None, None, None]",,929329,41.0,34424.0,mouselab-mdp,4
"[22119, 22742, 23692]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'5', u'6', u'2', u'11', u'12', u'13', u'14', u'1', u'9', u'10', u'8', u'15', u'4', u'16'], u'time': [2271, 3334, 6654, 8829, 9483, 10301, 11086, 12592, 13185, 13879, 14467, 15190, 16429, 16997, 18155, 20426]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 8]","[22118, 116, 448]",-8.0,"[None, None, None]",,955002,42.0,40434.0,mouselab-mdp,4
"[4588, 5210, 5835]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'14', u'13'], u'time': [1679, 2398, 2974, 3678]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 40]","[4585, 124, 118]",68.0,"[None, None, None]",,962981,43.0,29587.0,mouselab-mdp,4
"[4106, 4664, 5175]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'16', u'15'], u'time': [1444, 1904, 2408, 3104]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 24]","[4105, 55, 15]",52.0,"[None, None, None]",,970577,44.0,76925.0,mouselab-mdp,4
"[8020, 8634, 9166]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'14', u'13', u'4', u'8', u'15', u'16'], u'time': [1082, 1633, 2763, 3915, 4729, 5953, 6513, 7080]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, 40]","[8018, 108, 38]",48.0,"[None, None, None]",,982041,45.0,74144.0,mouselab-mdp,4
"[8331, 8881, 9395]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'2', u'6', u'12', u'11'], u'time': [1992, 3182, 4666, 5134, 6151, 6880]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 8]","[8330, 45, 26]",18.0,"[None, None, None]",,993506,46.0,38162.0,mouselab-mdp,4
"[10427, 10947, 11489]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'14', u'4', u'8', u'15', u'16', u'5', u'9', u'10', u'1', u'6', u'12', u'11'], u'time': [818, 1303, 1777, 2491, 3011, 3653, 4524, 6259, 6723, 7261, 7803, 8619, 9131, 9587]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, -8]","[10426, 19, 44]",26.0,"[None, None, None]",,1006961,47.0,65411.0,mouselab-mdp,4
"[8402, 8941, 9940]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15', u'16', u'5', u'9', u'6', u'2', u'12', u'11'], u'time': [1291, 1747, 3347, 3939, 4546, 5003, 5994, 6474, 6942, 7539]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 40]","[8400, 44, 504]",46.0,"[None, None, None]",,1019270,48.0,71953.0,mouselab-mdp,4
