action_times,actions,button_pressed,correct,delays,information_used_correctly,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[28554, 31279, 32570]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'10', u'4', u'8', u'16', u'15', u'3', u'14', u'7', u'13', u'11', u'6', u'12', u'2'], u'time': [2888, 3471, 4125, 4949, 5822, 6311, 6885, 7799, 8844, 9632, 10206, 11281, 12130, 12623, 13202, 13821]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[28553, 2189, 779]",-21.0,,211938,1.0,,mouselab-mdp,,29
"[7429, 8248, 52077]","[u'up', u'up', u'right']",,,[],[],"[u'0', 2, 6, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'4', u'3', u'1'], u'time': [1615, 4038, 5280, 6171, 36617, 37259, 38508]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7428, 303, 43307]",8.0,,269434,2.0,,mouselab-mdp,,29
"[9176, 9780, 10393]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'3', u'2', u'12', u'11', u'6'], u'time': [1622, 2350, 3426, 4059, 6090, 6839, 8171]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9174, 86, 100]",8.0,,338325,3.0,,mouselab-mdp,,29
"[22192, 23277, 24139]","[u'left', u'left', u'down']",,,[],[],"[u'0', 3, 7, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'13', u'14', u'15', u'16', u'10', u'9', u'12', u'11', u'8'], u'time': [2538, 3153, 3789, 4448, 6936, 7653, 9356, 9999, 10773, 11340, 12351, 13298, 15287]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22190, 563, 343]",-8.0,,388014,4.0,,mouselab-mdp,,29
"[13297, 14841, 15743]","[u'down', u'down', u'right']",,,[],[],"[u'0', 4, 8, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'15', u'14', u'13', u'11', u'12', u'9', u'10'], u'time': [2358, 3506, 4189, 4860, 5521, 6146, 7118, 7758]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13296, 1036, 390]",-23.0,,442458,5.0,,mouselab-mdp,,29
"[24476, 25143, 26057]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'1', u'3', u'14', u'13', u'11', u'12', u'9', u'10', u'16', u'15', u'8', u'7', u'6', u'5'], u'time': [4423, 5280, 5791, 6805, 7624, 8236, 8796, 9463, 10636, 11209, 11828, 12892, 19247, 20053, 20834, 23034]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24475, 146, 402]",-11.0,,540055,6.0,,mouselab-mdp,,29
"[4616, 5693, 6952]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4616, 550, 748]",-5.0,,598995,7.0,,mouselab-mdp,,29
"[4319, 5777, 6575]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'11'], u'time': [1576, 3035]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4319, 928, 283]",33.0,,719505,8.0,,mouselab-mdp,,29
"[9154, 10142, 10928]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'13'], u'time': [3699, 7952]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9152, 471, 277]",13.0,,840692,9.0,,mouselab-mdp,,29
"[8246, 8960, 9674]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'9', u'16', u'15', u'14', u'13'], u'time': [2960, 3785, 4799, 5694, 6408, 7090]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8246, 197, 196]",9.0,,918867,10.0,,mouselab-mdp,,29
"[16094, 17113, 17882]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'9', u'10', u'16', u'15', u'14', u'13', u'11', u'2', u'5'], u'time': [2699, 3603, 4471, 5402, 6366, 6968, 7640, 8328, 13665, 14770]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16093, 494, 250]",5.0,,982212,11.0,,mouselab-mdp,,29
"[14574, 15371, 16336]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'11', u'13', u'14', u'15', u'16', u'10', u'9', u'1'], u'time': [2261, 2871, 3415, 4695, 5263, 6008, 6776, 7591, 12188]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14573, 279, 446]",16.0,,1037773,12.0,,mouselab-mdp,,29
"[15924, 16691, 17424]","[u'down', u'down', u'right']",,,[],[],"[u'0', 4, 8, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'15', u'8', u'4', u'14', u'13', u'11', u'12', u'9', u'10'], u'time': [4561, 5617, 7626, 8438, 11653, 12391, 12981, 13700, 14317, 15033]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15924, 243, 212]",-5.0,,1099605,13.0,,mouselab-mdp,,29
"[4253, 5114, 5938]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'13'], u'time': [2158, 3131]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4253, 343, 303]",23.0,,1153286,14.0,,mouselab-mdp,,29
"[6311, 7178, 8015]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10'], u'time': [3803, 5101]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6311, 356, 330]",3.0,,1211883,15.0,,mouselab-mdp,,29
"[5250, 6259, 7316]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'15', u'16', u'4'], u'time': [1940, 2694, 4010]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5248, 489, 549]",12.0,,1259530,16.0,,mouselab-mdp,,29
"[10511, 11895, 13445]","[u'down', u'down', u'right']",,,[],[],"[u'0', 4, 8, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'1', u'4'], u'time': [3804, 5585, 6816, 8097]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10509, 881, 1052]",-9.0,,218802,1.0,,mouselab-mdp,,30
"[18445, 19589, 22509]","[u'up', u'up', u'right']",,,[],[],"[u'0', 2, 6, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'9', u'10', u'2', u'12', u'11', u'6'], u'time': [2020, 3121, 7433, 8345, 10344, 12271, 13449, 14912]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18445, 640, 2428]",7.0,,268279,2.0,,mouselab-mdp,,30
"[14362, 15162, 17018]","[u'up', u'up', u'right']",,,[],[],"[u'0', 2, 6, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'12', u'11', u'6', u'3', u'1', u'5', u'9'], u'time': [1381, 2125, 3573, 4605, 5381, 6229, 7445, 8932, 9541]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14362, 305, 1362]",-4.0,,324949,3.0,,mouselab-mdp,,30
"[17011, 18383, 19687]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'13', u'14', u'7'], u'time': [2708, 4123, 5234, 6242, 6794]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17011, 875, 813]",10.0,,374019,4.0,,mouselab-mdp,,30
"[11225, 12088, 12976]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4', u'16', u'15', u'8'], u'time': [2476, 3515, 4852, 5491, 7227, 8291, 9452]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11225, 370, 391]",8.0,,423976,5.0,,mouselab-mdp,,30
"[9156, 10091, 10947]","[u'down', u'down', u'right']",,,[],[],"[u'0', 4, 8, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'15', u'16', u'8'], u'time': [2646, 4142, 5102, 6166]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9156, 438, 362]",21.0,,470527,6.0,,mouselab-mdp,,30
"[8334, 9104, 10422]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'4', u'2', u'12', u'11', u'6'], u'time': [1729, 2570, 3521, 5081, 5848, 6569]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8334, 268, 820]",29.0,,524459,7.0,,mouselab-mdp,,30
"[20804, 21539, 22275]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'2', u'3', u'1', u'4', u'9', u'10', u'5', u'15', u'16', u'12', u'11'], u'time': [1263, 1887, 2646, 3318, 3982, 6510, 7288, 8022, 10670, 11590, 18143, 18902]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[20804, 235, 235]",3.0,,572290,8.0,,mouselab-mdp,,30
"[12294, 13213, 14477]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'1', u'10', u'9', u'5'], u'time': [1872, 2665, 3564, 4344, 5528, 6312, 7784]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12294, 415, 764]",-2.0,,655159,9.0,,mouselab-mdp,,30
"[16874, 17833, 18634]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'10', u'5', u'9'], u'time': [1468, 2597, 3476, 8140, 9157, 10228, 10972]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16874, 462, 297]",8.0,,726100,10.0,,mouselab-mdp,,30
"[17836, 18460, 19220]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'4', u'3', u'9', u'10', u'5', u'12', u'11', u'16'], u'time': [1656, 2982, 5359, 6479, 7543, 8542, 9191, 10448, 11150, 12695]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17836, 130, 271]",-5.0,,797243,11.0,,mouselab-mdp,,30
"[12039, 12782, 13878]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'12', u'11', u'6', u'9', u'10', u'5'], u'time': [1386, 2002, 2665, 3297, 4577, 5505, 6169, 7616, 8368, 9001]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12039, 241, 604]",5.0,,844169,12.0,,mouselab-mdp,,30
"[8146, 8922, 9803]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'12', u'6', u'11'], u'time': [1213, 2028, 3252, 4308, 5539]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8146, 280, 379]",10.0,,898168,13.0,,mouselab-mdp,,30
"[11882, 12464, 13216]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'1', u'3', u'12', u'6', u'7', u'13', u'5', u'9'], u'time': [1467, 2500, 3138, 3900, 4915, 5627, 7387, 8122, 9669, 10500]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11882, 83, 251]",15.0,,947678,14.0,,mouselab-mdp,,30
"[34939, 35602, 36330]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'3', u'2', u'4', u'6', u'10', u'12', u'9', u'16', u'13', u'14', u'7', u'11', u'8', u'15'], u'time': [1199, 1949, 3117, 3804, 4765, 6749, 7909, 9158, 10189, 11493, 14077, 15277, 16166, 23454, 24702, 26428]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[34939, 168, 231]",-21.0,,997981,15.0,,mouselab-mdp,,30
"[7485, 8148, 8908]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'10', u'5'], u'time': [2552, 3783, 4655, 5176]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7485, 171, 264]",11.0,,1050987,16.0,,mouselab-mdp,,30
"[4337, 7215, 10879]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'10'], u'time': [2954, 8799, 9791]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4336, 2377, 3172]",12.0,,504955,1.0,,mouselab-mdp,,31
"[8257, 9906, 13153]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'1', u'8', u'6', u'16', u'15'], u'time': [1466, 2330, 2946, 3570, 6305, 7321, 11529, 12441]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8257, 1159, 2755]",-23.0,,563818,2.0,,mouselab-mdp,,31
"[5785, 8824, 11384]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'3', u'4', u'12', u'11'], u'time': [1800, 3616, 4392, 4959, 9984, 10631]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5785, 2542, 2068]",-1.0,,616105,3.0,,mouselab-mdp,,31
"[7341, 8829, 11132]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'5', u'6', u'12', u'11'], u'time': [1532, 2804, 3419, 3891, 4796, 5604, 9844, 10444]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7341, 991, 1809]",7.0,,662698,4.0,,mouselab-mdp,,31
"[19008, 19807, 20464]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4', u'6', u'5', u'9', u'10', u'12', u'11', u'7', u'13'], u'time': [2383, 3791, 4401, 5027, 5806, 7182, 9895, 10831, 11686, 12351, 16808, 17855]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19008, 299, 156]",3.0,,710682,5.0,,mouselab-mdp,,31
"[9817, 10601, 13721]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'5', u'9', u'10'], u'time': [1320, 5202, 7224, 7808, 8504, 11936, 12672]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9817, 286, 2624]",8.0,,757225,6.0,,mouselab-mdp,,31
"[3192, 5896, 8311]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'16', u'15'], u'time': [2159, 4487, 6766, 7519]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3192, 2216, 1910]",11.0,,803626,7.0,,mouselab-mdp,,31
"[7610, 8298, 10874]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'1', u'4', u'5', u'9'], u'time': [938, 3057, 4425, 4923, 6513, 9610]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7610, 194, 2087]",19.0,,850089,8.0,,mouselab-mdp,,31
"[2887, 3656, 7368]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'10', u'9'], u'time': [1513, 5759, 6609]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2887, 270, 3216]",12.0,,902714,9.0,,mouselab-mdp,,31
"[3045, 4197, 6853]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'16', u'15'], u'time': [1357, 2037, 5420, 6132]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3045, 648, 2154]",11.0,,980057,10.0,,mouselab-mdp,,31
"[3885, 4492, 6749]","[u'down', u'down', u'right']",,,[],[],"[u'0', 4, 8, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4'], u'time': [1276, 2099, 2796]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3885, 105, 1762]",22.0,,1035546,11.0,,mouselab-mdp,,31
"[7155, 8290, 12162]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'12', u'11'], u'time': [3932, 6050, 10657, 11425]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7155, 641, 3378]",11.0,,1088264,12.0,,mouselab-mdp,,31
"[5000, 5895, 7832]","[u'up', u'up', u'right']",,,[],[],"[u'0', 2, 6, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2'], u'time': [2891, 4159]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5000, 390, 1444]",13.0,,1146713,13.0,,mouselab-mdp,,31
"[8586, 9449, 11273]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'6', u'5', u'7', u'8'], u'time': [2457, 3088, 3793, 4368, 5072, 5929, 6824, 7608]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8586, 361, 1335]",-3.0,,1203688,14.0,,mouselab-mdp,,31
"[4169, 4841, 7993]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'10', u'9'], u'time': [841, 1571, 2785, 3377, 6593, 7145]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4169, 173, 2658]",-11.0,,1251817,15.0,,mouselab-mdp,,31
"[3106, 3809, 7297]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'9', u'10'], u'time': [1297, 1904, 5616, 6114]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3106, 208, 2997]",-9.0,,1335304,16.0,,mouselab-mdp,,31
