action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[13791, 14838, 15807]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'8', u'13', u'12', u'15', u'14'], u'time': [1088, 2322, 3093, 3810, 4776, 5498, 7576, 8413, 9324, 9966]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13791, 512, 448]",40.0,,931332,14.0,13.0,mouselab-mdp,,3
"[22350, 23004, 23723]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'9', u'7', u'6', u'15', u'14', u'17', u'16', u'11'], u'time': [1715, 2666, 3422, 4604, 5771, 7892, 9334, 11457, 12503, 15601, 16916, 20096]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22350, 127, 213]",16.0,,979873,15.0,11.0,mouselab-mdp,,3
"[12258, 12940, 13757]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'7', u'9', u'13', u'12'], u'time': [1011, 1601, 2947, 3624, 6873, 8346, 9708, 10929]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12258, 156, 290]",41.0,,1027922,16.0,15.0,mouselab-mdp,,3
"[9304, 72324, 81468]","[u'left', u'left', u'down']",,,"[26, 2, 7]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8'], u'time': [56160]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9304, 34513, 5684]",24.0,,350126,1.0,2.0,mouselab-mdp,,4
"[12592, 26772, 40403]","[u'down', u'down', u'right']",,,"[6, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'17', u'16'], u'time': [9617, 35619, 38246]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12592, 5378, 12551]",48.0,,411687,2.0,9.0,mouselab-mdp,,4
"[11354, 24752, 33642]","[u'up', u'up', u'right']",,,"[8, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'13', u'12'], u'time': [2496, 5081, 6871, 30155, 31573]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11354, 1971, 7860]",16.0,,474773,3.0,6.0,mouselab-mdp,,4
"[9486, 19732, 27885]","[u'down', u'down', u'left']",,,"[4, 0, 0]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'3', u'2', u'16', u'17'], u'time': [3369, 4878, 6275, 7472, 24819, 26257]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9486, 2544, 7126]",19.0,,530726,4.0,8.0,mouselab-mdp,,4
"[11713, 22305, 30037]","[u'down', u'down', u'right']",,,"[3, 0, 0]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'5', u'16', u'17'], u'time': [3210, 5846, 7196, 9860, 26673, 27940]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11713, 3750, 6678]",-5.0,,587143,5.0,1.0,mouselab-mdp,,4
"[20414, 25467, 30505]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'4', u'3', u'6', u'11', u'7', u'13'], u'time': [3638, 5721, 6998, 8436, 10116, 13967, 17547, 28721]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[20414, 4, 3990]",47.0,,646468,6.0,4.0,mouselab-mdp,,4
"[16775, 22664, 26149]","[u'left', u'left', u'up']",,,"[0, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'6', u'8', u'14'], u'time': [3147, 4584, 6072, 7379, 9169, 11280, 14507]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16775, 991, 2460]",21.0,,699672,7.0,7.0,mouselab-mdp,,4
"[16031, 20801, 23268]","[u'left', u'left', u'up']",,,"[0, 0, 0]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'8', u'15', u'14'], u'time': [3636, 4792, 6149, 7787, 9498, 10884, 12865, 14351]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16031, 4, 1485]",54.0,,752516,8.0,0.0,mouselab-mdp,,4
"[15032, 19721, 22274]","[u'up', u'up', u'left']",,,"[0, 0, 0]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'9', u'7', u'13', u'12'], u'time': [3103, 4350, 5617, 7074, 8433, 10342, 11920, 13277]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15032, 4, 1633]",39.0,,805394,9.0,5.0,mouselab-mdp,,4
"[13483, 17303, 21948]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'7', u'6', u'13'], u'time': [2827, 4337, 7230, 9221, 20051]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13483, 4, 3583]",50.0,,858257,10.0,3.0,mouselab-mdp,,4
"[12724, 16616, 21662]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'13', u'12'], u'time': [3426, 4973, 6561, 7768, 18544, 19971]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12724, 3405, 4549]",43.0,,915006,11.0,15.0,mouselab-mdp,,4
"[9260, 12308, 17197]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'14'], u'time': [2792, 3957, 5304, 6611, 14601]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9260, 2547, 4387]",12.0,,964702,12.0,10.0,mouselab-mdp,,4
"[7894, 10364, 15319]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'13', u'12'], u'time': [1838, 3044, 4199, 5456, 12743, 13857]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7894, 1977, 4465]",46.0,,1013531,13.0,14.0,mouselab-mdp,,4
"[8401, 9385, 14385]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'12', u'13'], u'time': [2846, 3912, 5128, 6445, 11751, 12956]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8401, 474, 4489]",46.0,,1061986,14.0,12.0,mouselab-mdp,,4
"[7408, 9021, 16470]","[u'down', u'down', u'left']",,,[],,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'17', u'16'], u'time': [2237, 3243, 4307, 5554, 11783, 12838]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7408, 1117, 6948]",-15.0,,1111508,15.0,11.0,mouselab-mdp,,4
"[10564, 11701, 19329]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'4', u'3', u'7', u'13', u'12'], u'time': [1621, 3882, 5230, 6355, 8558, 16084, 17561]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10564, 630, 7124]",43.0,,1163889,16.0,13.0,mouselab-mdp,,4
"[51447, 76725, 78253]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'12', u'3', u'5', u'4', u'15', u'8', u'10', u'6', u'11', u'17', u'9', u'16', u'2', u'13', u'7'], u'time': [11020, 18101, 20792, 23272, 24560, 25879, 28321, 31357, 32292, 33270, 34628, 36588, 37484, 39115, 40243, 40912]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[51444, 7178, 992]",-3.0,,274280,1.0,8.0,mouselab-mdp,,5
"[1749, 17237, 32231]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'15', u'4', u'3', u'7'], u'time': [22857, 23863, 24831, 27743, 29394]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1749, 6749, 13078]",-1.0,,339875,2.0,6.0,mouselab-mdp,,5
"[21138, 36954, 64661]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'4', u'8', u'14', u'15', u'16', u'9', u'5', u'17', u'11', u'6', u'10', u'2'], u'time': [1405, 2265, 3135, 4151, 5363, 6574, 7830, 8567, 9359, 10785, 11372, 12057, 13170, 13805, 14913, 16395]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21138, 913, 27176]",18.0,,410348,3.0,2.0,mouselab-mdp,,5
"[21967, 38956, 80398]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'13', u'3', u'14', u'8', u'15', u'4', u'5', u'9', u'16', u'17', u'11', u'6', u'10'], u'time': [3411, 4104, 4770, 5491, 6404, 6850, 7857, 9275, 11468, 11924, 12470, 13290, 14378, 14953, 15635]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21967, 1865, 40547]",19.0,,501094,4.0,3.0,mouselab-mdp,,5
"[19238, 39269, 40855]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'3', u'2', u'4', u'7', u'13', u'12', u'14', u'8'], u'time': [2642, 4046, 4946, 5835, 10935, 11999, 13653, 15419, 16259]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19238, 3917, 8]",53.0,,572840,5.0,0.0,mouselab-mdp,,5
"[32307, 50030, 52207]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'16', u'9', u'17', u'7', u'12', u'13', u'14', u'8', u'15', u'11', u'6', u'10'], u'time': [1530, 2241, 3173, 4766, 8152, 10515, 11919, 17765, 19073, 20206, 21341, 22058, 22729, 25240, 25935, 27048]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[32307, 787, 1650]",31.0,,698257,6.0,5.0,mouselab-mdp,,5
"[27121, 47799, 48793]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'6', u'10', u'11', u'8', u'12', u'7', u'13', u'15', u'14', u'16', u'9', u'17'], u'time': [3708, 4429, 5182, 6334, 7615, 8346, 8982, 11872, 15486, 16131, 17306, 19386, 20627, 22015, 23029, 24172]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[27121, 525, 467]",39.0,,769379,7.0,4.0,mouselab-mdp,,5
"[22785, 40806, 42307]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'8', u'14', u'15', u'16', u'9', u'17', u'12', u'7', u'13', u'10', u'6', u'11'], u'time': [1325, 2202, 3288, 4070, 6101, 6852, 7674, 10524, 12058, 13077, 15936, 16504, 17178, 19513, 19906, 21475]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22785, 473, 969]",35.0,,836445,8.0,9.0,mouselab-mdp,,5
"[22075, 43234, 44561]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14', u'12', u'7', u'13'], u'time': [1900, 3092, 3980, 5248, 7962, 8884, 9879, 11032, 11568, 12700, 13922, 14591, 15840, 17809, 19608, 20213]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22075, 1063, 785]",12.0,,926330,9.0,7.0,mouselab-mdp,,5
"[13841, 31122, 32977]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'16', u'9', u'17', u'7', u'12', u'13'], u'time': [1640, 2449, 3134, 3760, 5750, 6326, 6980, 8523, 9628, 10195]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13840, 306, 471]",30.0,,1004753,10.0,1.0,mouselab-mdp,,5
"[15784, 26163, 27605]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'9', u'16', u'17', u'7', u'12', u'13', u'10', u'6', u'11', u'8', u'14', u'15'], u'time': [1754, 2421, 3006, 3584, 4643, 5129, 5654, 6885, 7338, 7794, 9473, 9899, 10421, 12109, 12549, 13320]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15784, 9853, 897]",12.0,,1056395,11.0,11.0,mouselab-mdp,,5
"[13540, 15038, 16683]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'14', u'8', u'15'], u'time': [2051, 2803, 3457, 5108, 6132, 6731, 7430, 10216, 10809, 11922]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13540, 978, 1122]",42.0,,1109476,12.0,14.0,mouselab-mdp,,5
"[25992, 27749, 28616]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'8', u'14', u'15', u'16', u'9', u'17', u'12', u'7', u'13', u'10', u'6', u'11'], u'time': [1636, 2379, 3040, 4203, 5266, 5834, 6654, 9752, 10337, 10952, 17387, 18584, 19124, 22618, 23457, 24219]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[25991, 1244, 344]",37.0,,1160986,13.0,10.0,mouselab-mdp,,5
"[14239, 15012, 16180]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'8', u'14', u'15'], u'time': [2382, 3065, 3760, 4481, 5896, 6423, 7070, 10242, 12255, 13072]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14238, 258, 643]",42.0,,1211465,14.0,12.0,mouselab-mdp,,5
"[10225, 11467, 12227]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'12', u'13'], u'time': [1624, 2234, 3035, 4102, 5468, 6121, 6814]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10225, 720, 248]",42.0,,1260428,15.0,15.0,mouselab-mdp,,5
"[12538, 13814, 14597]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'12', u'7', u'13', u'8', u'14', u'15'], u'time': [1078, 2336, 3165, 3802, 4767, 5374, 5977, 8497, 9629, 10854]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12538, 764, 247]",40.0,,1310446,16.0,13.0,mouselab-mdp,,5
"[17509, 58356, 75593]","[u'down', u'down', u'left']",,,"[3, 0, 1]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5'], u'time': [11656]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17509, 35625, 16339]",36.0,,266126,1.0,9.0,mouselab-mdp,,6
"[4786, 15375, 21614]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4786, 5552, 5349]",19.0,,324256,2.0,5.0,mouselab-mdp,,6
"[9240, 16962, 22285]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9240, 2840, 4435]",34.0,,395834,3.0,4.0,mouselab-mdp,,6
"[3461, 14878, 18623]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3461, 6461, 2837]",20.0,,453195,4.0,6.0,mouselab-mdp,,6
"[3071, 8541, 10971]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3070, 641, 1560]",-7.0,,508636,5.0,8.0,mouselab-mdp,,6
