,pid,temp,p_error,logp,satisfice,prune,model,trial_idx
12586,302,1.8420699693267164,0.01,-21.0195379966195,,,optimal,27
12587,302,1e-10,1.0,-22.552163853123428,,,random,27
12588,302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,28
12589,302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,28
12590,302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,28
12591,302,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,28
12592,302,1e-05,0.01,-4.8141660364000645,,,optimal,28
12593,302,1e-10,1.0,-9.750336373041954,,,random,28
12594,302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,29
12595,302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,29
12596,302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,29
12597,302,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,29
12598,302,1e-05,0.01,-1.8063675729911357,,,optimal,29
12599,302,1e-10,1.0,-5.049856007249537,,,random,29
12600,310,1e-10,0.36000000000000004,-11.506904080758455,10.0,-30.0,depth_first,0
12601,310,1e-10,0.35000000000000003,-10.945884896984296,5.0,-30.0,breadth_first,0
12602,310,1e-10,0.55,-13.878110764589831,10.0,-30.0,progressive_deepening,0
12603,310,2.44205309454865,0.01,-5.046575318700028,10.0,-30.0,best_first,0
12604,310,1e-05,0.86,-15.645154125122428,,,optimal,0
12605,310,1e-10,1.0,-15.972912641113323,,,random,0
12606,310,1e-10,0.24,-13.792458695248609,30.0,-10.0,depth_first,1
12607,310,1e-10,0.47,-17.403116422681546,30.0,-10.0,breadth_first,1
12608,310,1e-10,0.5,-18.752470032669198,30.0,-10.0,progressive_deepening,1
12609,310,1e-05,0.01,-3.9581681272668927,30.0,-10.0,best_first,1
12610,310,1e-05,0.8,-21.09066564182355,,,optimal,1
12611,310,1e-10,1.0,-21.85901667256348,,,random,1
12612,310,1e-10,0.7100000000000001,-20.45420410659823,5.0,-30.0,depth_first,2
12613,310,1e-10,0.6900000000000001,-20.0019553964202,5.0,-30.0,breadth_first,2
12614,310,1e-10,0.87,-21.602805702950622,5.0,-30.0,progressive_deepening,2
12615,310,10.0,0.55,-19.659973943493327,5.0,-30.0,best_first,2
12616,310,10.0,0.01,-21.484574353252725,,,optimal,2
12617,310,1e-10,1.0,-21.85901667256348,,,random,2
12618,310,1e-10,0.8400000000000001,-22.00620415081601,10.0,-30.0,depth_first,3
12619,310,1e-10,0.8200000000000001,-21.64763755870167,5.0,-30.0,breadth_first,3
12620,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,3
12621,310,2.44205309454865,0.64,-20.11014835657144,10.0,-30.0,best_first,3
12622,310,4.291934260128778,0.01,-21.326625207482266,,,optimal,3
12623,310,1e-10,1.0,-22.552163853123428,,,random,3
12624,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,4
12625,310,1e-10,0.68,-20.652487925094395,25.0,-30.0,breadth_first,4
12626,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,4
12627,310,1e-05,0.63,-19.42477836746028,25.0,-30.0,best_first,4
12628,310,5.689866029018292,0.01,-21.61494043183461,,,optimal,4
12629,310,1e-10,1.0,-22.552163853123428,,,random,4
12630,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,5
12631,310,1e-10,0.67,-20.54966576974588,30.0,-30.0,breadth_first,5
12632,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,5
12633,310,7.543120063354608,0.6900000000000001,-20.97348378250024,30.0,-30.0,best_first,5
12634,310,1.389495494373136,0.01,-20.755583694089406,,,optimal,5
12635,310,1e-10,1.0,-22.552163853123428,,,random,5
12636,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,6
12637,310,1e-10,0.8400000000000001,-21.82782882040687,5.0,-30.0,breadth_first,6
12638,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,6
12639,310,10.0,0.98,-22.54724306117197,5.0,-30.0,best_first,6
12640,310,1e-05,0.74,-21.631936263103928,,,optimal,6
12641,310,1e-10,1.0,-22.552163853123428,,,random,6
12642,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,7
12643,310,1e-10,0.8400000000000001,-21.82782882040687,5.0,-30.0,breadth_first,7
12644,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,7
12645,310,3.23745754281764,0.92,-22.431748568487354,5.0,-30.0,best_first,7
12646,310,1e-05,0.77,-21.447812172707206,,,optimal,7
12647,310,1e-10,1.0,-22.552163853123428,,,random,7
12648,310,1e-10,0.99,-19.37245183777372,5.0,-30.0,depth_first,8
12649,310,1e-10,0.67,-17.359818662655858,5.0,-30.0,breadth_first,8
12650,310,1e-10,0.99,-19.37245183777372,5.0,-30.0,progressive_deepening,8
12651,310,10.0,0.73,-18.455642926253663,5.0,-30.0,best_first,8
12652,310,1e-05,0.8,-18.58188655582906,,,optimal,8
12653,310,1e-10,1.0,-19.37411002277548,,,random,8
12654,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,9
12655,310,1e-10,0.78,-20.778468582610735,5.0,-30.0,breadth_first,9
12656,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,9
12657,310,1e-05,0.78,-20.778468582610735,5.0,-30.0,best_first,9
12658,310,1e-05,0.51,-18.520944557003403,,,optimal,9
12659,310,1e-10,1.0,-21.85901667256348,,,random,9
12660,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,10
12661,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,10
12662,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,10
12663,310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,10
12664,310,1.389495494373136,0.01,-19.09505092994944,,,optimal,10
12665,310,1e-10,1.0,-19.37411002277548,,,random,10
12666,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,11
12667,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,11
12668,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,11
12669,310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,11
12670,310,1e-05,0.31,-14.38309004665401,,,optimal,11
12671,310,1e-10,1.0,-19.37411002277548,,,random,11
12672,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,12
12673,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,12
12674,310,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,12
12675,310,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,12
12676,310,3.23745754281764,0.01,-22.240077820240046,,,optimal,12
12677,310,1e-10,1.0,-22.552163853123428,,,random,12
12678,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,13
12679,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,13
12680,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,13
12681,310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,13
12682,310,0.5963623316594636,0.01,-17.118952436378862,,,optimal,13
12683,310,1e-10,1.0,-19.37411002277548,,,random,13
12684,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,14
12685,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,14
12686,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,14
12687,310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,14
12688,310,1.0481131341546852,0.01,-20.102546809504357,,,optimal,14
12689,310,1e-10,1.0,-20.76040438389537,,,random,14
12690,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,15
12691,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,15
12692,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,15
12693,310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,15
12694,310,0.5963623316594636,0.01,-18.95625143651639,,,optimal,15
12695,310,1e-10,1.0,-21.85901667256348,,,random,15
12696,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,16
12697,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,16
12698,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,16
12699,310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,16
12700,310,0.5963623316594636,0.01,-19.85794657378866,,,optimal,16
12701,310,1e-10,1.0,-21.85901667256348,,,random,16
12702,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,17
12703,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,17
12704,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,17
12705,310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,17
12706,310,4.291934260128778,0.01,-20.62075547631288,,,optimal,17
12707,310,1e-10,1.0,-20.76040438389537,,,random,17
12708,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,18
12709,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,18
12710,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,18
12711,310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,18
12712,310,1.0481131341546852,0.01,-20.003602837353387,,,optimal,18
12713,310,1e-10,1.0,-20.76040438389537,,,random,18
12714,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,19
12715,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,19
12716,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,19
12717,310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,19
12718,310,1.0481131341546852,0.01,-20.003602837353387,,,optimal,19
12719,310,1e-10,1.0,-20.76040438389537,,,random,19
12720,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,20
12721,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,20
12722,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,20
12723,310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,20
12724,310,1e-05,0.13,-12.72638532401889,,,optimal,20
12725,310,1e-10,1.0,-21.85901667256348,,,random,20
12726,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,21
12727,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,21
12728,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,21
12729,310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,21
12730,310,1.389495494373136,0.01,-21.282664819596068,,,optimal,21
12731,310,1e-10,1.0,-21.85901667256348,,,random,21
12732,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,22
12733,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,22
12734,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,22
12735,310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,22
12736,310,0.5963623316594636,0.01,-16.941003836626027,,,optimal,22
12737,310,1e-10,1.0,-19.37411002277548,,,random,22
12738,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,23
12739,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,23
12740,310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,23
12741,310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,23
12742,310,0.7906043210907702,0.01,-20.382588757721873,,,optimal,23
12743,310,1e-10,1.0,-21.85901667256348,,,random,23
12744,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,24
12745,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,24
12746,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,24
12747,310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,24
12748,310,1.0481131341546852,0.01,-18.810586883296203,,,optimal,24
12749,310,1e-10,1.0,-19.37411002277548,,,random,24
12750,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,25
12751,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,25
12752,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,25
12753,310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,25
12754,310,1.8420699693267164,0.01,-20.447682583086344,,,optimal,25
12755,310,1e-10,1.0,-20.76040438389537,,,random,25
12756,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,26
12757,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,26
12758,310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,26
12759,310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,26
12760,310,1.389495494373136,0.01,-19.09505092994944,,,optimal,26
12761,310,1e-10,1.0,-19.37411002277548,,,random,26
12762,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,27
12763,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,27
12764,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,27
12765,310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,27
12766,310,3.23745754281764,0.01,-20.61952229297788,,,optimal,27
12767,310,1e-10,1.0,-20.76040438389537,,,random,27
12768,310,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,28
12769,310,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,28
12770,310,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,28
12771,310,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,28
12772,310,0.5963623316594636,0.13,-15.137792434668178,,,optimal,28
12773,310,1e-10,1.0,-15.972912641113323,,,random,28
12774,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,29
12775,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,29
12776,310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,29
12777,310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,29
12778,310,1e-05,0.8200000000000001,-20.315289797599327,,,optimal,29
12779,310,1e-10,1.0,-20.76040438389537,,,random,29
12780,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,0
12781,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,0
12782,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,0
12783,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,0
12784,312,1e-05,1.0,-2.5649493574615367,,,optimal,0
12785,312,1e-10,1.0,-2.5649493574615367,,,random,0
12786,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,1
12787,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,1
12788,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,1
12789,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,1
12790,312,1e-05,1.0,-2.5649493574615367,,,optimal,1
12791,312,1e-10,1.0,-2.5649493574615367,,,random,1
12792,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,2
12793,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,2
12794,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,2
12795,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,2
12796,312,1e-05,1.0,-2.5649493574615367,,,optimal,2
12797,312,1e-10,1.0,-2.5649493574615367,,,random,2
12798,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,3
12799,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,3
12800,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,3
12801,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,3
12802,312,1e-05,1.0,-2.5649493574615367,,,optimal,3
12803,312,1e-10,1.0,-2.5649493574615367,,,random,3
12804,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,4
12805,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,4
12806,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,4
12807,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,4
12808,312,1e-05,1.0,-2.5649493574615367,,,optimal,4
12809,312,1e-10,1.0,-2.5649493574615367,,,random,4
12810,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,5
12811,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,5
12812,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,5
12813,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,5
12814,312,1e-05,1.0,-2.5649493574615367,,,optimal,5
12815,312,1e-10,1.0,-2.5649493574615367,,,random,5
12816,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,6
12817,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,6
12818,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,6
12819,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,6
12820,312,1e-05,1.0,-2.5649493574615367,,,optimal,6
12821,312,1e-10,1.0,-2.5649493574615367,,,random,6
12822,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,7
12823,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,7
12824,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,7
12825,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,7
12826,312,1e-05,1.0,-2.5649493574615367,,,optimal,7
12827,312,1e-10,1.0,-2.5649493574615367,,,random,7
12828,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,8
12829,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,8
12830,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,8
12831,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,8
12832,312,1e-05,1.0,-2.5649493574615367,,,optimal,8
12833,312,1e-10,1.0,-2.5649493574615367,,,random,8
12834,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,9
12835,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,9
12836,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,9
12837,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,9
12838,312,1e-05,1.0,-2.5649493574615367,,,optimal,9
12839,312,1e-10,1.0,-2.5649493574615367,,,random,9
12840,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,10
12841,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,10
12842,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,10
12843,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,10
12844,312,1e-05,1.0,-2.5649493574615367,,,optimal,10
12845,312,1e-10,1.0,-2.5649493574615367,,,random,10
12846,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,11
12847,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,11
12848,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,11
12849,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,11
12850,312,1e-05,1.0,-2.5649493574615367,,,optimal,11
12851,312,1e-10,1.0,-2.5649493574615367,,,random,11
12852,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,12
12853,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,12
12854,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,12
12855,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,12
12856,312,1e-05,1.0,-2.5649493574615367,,,optimal,12
12857,312,1e-10,1.0,-2.5649493574615367,,,random,12
12858,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,13
12859,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,13
12860,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,13
12861,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,13
12862,312,1e-05,1.0,-2.5649493574615367,,,optimal,13
12863,312,1e-10,1.0,-2.5649493574615367,,,random,13
12864,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,14
12865,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,14
12866,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,14
12867,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,14
12868,312,1e-05,1.0,-2.5649493574615367,,,optimal,14
12869,312,1e-10,1.0,-2.5649493574615367,,,random,14
12870,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,15
12871,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,15
12872,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,15
12873,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,15
12874,312,1e-05,1.0,-2.5649493574615367,,,optimal,15
12875,312,1e-10,1.0,-2.5649493574615367,,,random,15
12876,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,16
12877,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,16
12878,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,16
12879,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,16
12880,312,1e-05,1.0,-2.5649493574615367,,,optimal,16
12881,312,1e-10,1.0,-2.5649493574615367,,,random,16
12882,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,17
12883,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,17
12884,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,17
12885,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,17
12886,312,1e-05,1.0,-2.5649493574615367,,,optimal,17
12887,312,1e-10,1.0,-2.5649493574615367,,,random,17
12888,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,18
12889,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,18
12890,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,18
12891,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,18
12892,312,1e-05,1.0,-2.5649493574615367,,,optimal,18
12893,312,1e-10,1.0,-2.5649493574615367,,,random,18
12894,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,19
12895,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,19
12896,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,19
12897,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,19
12898,312,1e-05,1.0,-2.5649493574615367,,,optimal,19
12899,312,1e-10,1.0,-2.5649493574615367,,,random,19
12900,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,20
12901,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,20
12902,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,20
12903,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,20
12904,312,1e-05,1.0,-2.5649493574615367,,,optimal,20
12905,312,1e-10,1.0,-2.5649493574615367,,,random,20
12906,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,21
12907,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,21
12908,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,21
12909,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,21
12910,312,1e-05,1.0,-2.5649493574615367,,,optimal,21
12911,312,1e-10,1.0,-2.5649493574615367,,,random,21
12912,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,22
12913,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,22
12914,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,22
12915,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,22
12916,312,1e-05,1.0,-2.5649493574615367,,,optimal,22
12917,312,1e-10,1.0,-2.5649493574615367,,,random,22
12918,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,23
12919,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,23
12920,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,23
12921,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,23
12922,312,1e-05,1.0,-2.5649493574615367,,,optimal,23
12923,312,1e-10,1.0,-2.5649493574615367,,,random,23
12924,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,24
12925,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,24
12926,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,24
12927,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,24
12928,312,1e-05,1.0,-2.5649493574615367,,,optimal,24
12929,312,1e-10,1.0,-2.5649493574615367,,,random,24
12930,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,25
12931,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,25
12932,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,25
12933,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,25
12934,312,1e-05,1.0,-2.5649493574615367,,,optimal,25
12935,312,1e-10,1.0,-2.5649493574615367,,,random,25
12936,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,26
12937,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,26
12938,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,26
12939,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,26
12940,312,1e-05,1.0,-2.5649493574615367,,,optimal,26
12941,312,1e-10,1.0,-2.5649493574615367,,,random,26
12942,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,27
12943,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,27
12944,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,27
12945,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,27
12946,312,1e-05,1.0,-2.5649493574615367,,,optimal,27
12947,312,1e-10,1.0,-2.5649493574615367,,,random,27
12948,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,28
12949,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,28
12950,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,28
12951,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,28
12952,312,1e-05,1.0,-2.5649493574615367,,,optimal,28
12953,312,1e-10,1.0,-2.5649493574615367,,,random,28
12954,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,29
12955,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,29
12956,312,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,29
12957,312,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,29
12958,312,1e-05,1.0,-2.5649493574615367,,,optimal,29
