,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,n_click,clicks,click_times,path,action_times,feedback
1299,120,1,featureBased,full,8,10,[],15.0,13,"[12, 13, 3, 14, 15, 4, 8, 6, 10, 11, 17, 16, 5]","[971, 1627, 2283, 4367, 4999, 5682, 7195, 9032, 9495, 10282, 10992, 11499, 12170]","[1, 4, 8, 15]","[13143, 15148, 16070]",True
1300,120,1,featureBased,full,9,11,[],49.0,7,"[4, 3, 2, 5, 10, 11, 6]","[1198, 1807, 2318, 2846, 4162, 4723, 6011]","[1, 2, 6, 11]","[6531, 7580, 8426]",True
1301,120,1,featureBased,full,10,6,[],47.0,9,"[3, 4, 5, 2, 12, 13, 10, 11, 6]","[441, 1068, 1629, 2091, 3155, 3688, 5078, 5623, 6844]","[1, 2, 6, 11]","[7345, 8214, 9065]",True
1302,120,1,featureBased,full,11,7,[],43.0,14,"[2, 3, 4, 5, 12, 13, 7, 10, 11, 17, 16, 15, 14, 8]","[1116, 1853, 2428, 3056, 3870, 4384, 5295, 7322, 7914, 8944, 9486, 10301, 11058, 11570]","[1, 4, 8, 14]","[12164, 13534, 14426]",True
1303,120,1,featureBased,full,12,9,[],9.0,13,"[3, 4, 5, 2, 14, 15, 10, 11, 17, 16, 12, 13, 7]","[703, 1359, 2095, 2899, 3909, 4499, 6103, 6646, 7206, 7723, 8939, 9561, 10122]","[1, 3, 7, 13]","[10630, 11501, 12441]",True
1304,121,1,none,full,1,0,"[3, 0, 1]",21.0,0,[],[],"[1, 3, 7, 13]","[2725, 16160, 21486]",False
1305,121,1,none,full,2,4,"[3, 0, 1]",5.0,0,[],[],"[1, 4, 8, 15]","[2852, 16884, 21499]",False
1306,121,1,none,full,3,2,"[3, 0, 1]",34.0,0,[],[],"[1, 2, 6, 10]","[1793, 14399, 66063]",False
1307,121,1,none,full,4,5,"[3, 0, 1]",5.0,0,[],[],"[1, 5, 9, 17]","[2581, 14135, 17749]",False
1308,121,1,none,full,5,3,"[3, 0, 1]",10.0,0,[],[],"[1, 4, 8, 15]","[2213, 13951, 21053]",False
1309,121,1,none,full,6,1,"[3, 0, 1]",44.0,0,[],[],"[1, 3, 7, 12]","[2502, 14590, 21421]",False
1310,121,1,none,full,7,9,[],4.0,0,[],[],"[1, 2, 6, 11]","[3144, 5215, 6969]",True
