action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[45622, 52816, 55596]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'5', u'7', u'13', u'12', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14'], u'time': [5211, 6241, 7163, 7812, 9827, 11061, 12005, 13077, 14091, 16575, 17271, 18313, 18983, 19951, 21505, 25184]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[45621, 275, 2283]",20.0,,536147,3.0,3.0,mouselab-mdp,,123
"[50691, 56892, 59328]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'6', u'2'], u'time': [4627, 7274, 8236]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[50691, 530, 1544]",31.0,,600535,4.0,2.0,mouselab-mdp,,123
"[46733, 52986, 53890]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11', u'17', u'16', u'9', u'5'], u'time': [1936, 2796, 3997, 4632, 5271, 6030]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[46732, 254, 158]",36.0,,669792,5.0,4.0,mouselab-mdp,,123
"[65873, 73344, 76044]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'10', u'13', u'12', u'14', u'15', u'16', u'17', u'8', u'4'], u'time': [5708, 6512, 7527, 8178, 9044, 9871, 10637, 11519, 12387, 13449]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[65873, 337, 2018]",44.0,,754141,6.0,0.0,mouselab-mdp,,123
"[47536, 49164, 50922]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'6', u'2'], u'time': [2477, 3414, 4274, 5218, 7561, 8876]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[47536, 1126, 1266]",50.0,,808232,7.0,11.0,mouselab-mdp,,123
"[47210, 48816, 50386]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'4', u'3', u'7', u'8', u'5', u'9'], u'time': [2763, 3490, 4293, 5053, 5864, 6622, 7512, 9302, 10511, 11355, 12503, 13458, 17832, 18364]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[47210, 1107, 1077]",43.0,,863581,8.0,7.0,mouselab-mdp,,123
"[46342, 47865, 48725]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'10', u'11', u'17', u'16', u'15', u'8', u'4', u'12', u'14', u'5', u'2'], u'time': [3275, 4055, 4867, 5508, 6150, 6900, 9570, 12313, 15079, 16062, 38458, 39144]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[46342, 1036, 359]",16.0,,915507,9.0,10.0,mouselab-mdp,,123
"[46184, 47189, 48103]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'6', u'2', u'11', u'17', u'16', u'15', u'4', u'8', u'14'], u'time': [2175, 2894, 3837, 4668, 5316, 7308, 8089, 10957, 12246, 12947]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[46184, 507, 420]",40.0,,966561,10.0,8.0,mouselab-mdp,,123
"[47695, 49078, 50052]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'15', u'14', u'4', u'8', u'12', u'13', u'10', u'11', u'2', u'6', u'17', u'16'], u'time': [2038, 4203, 4906, 5500, 6374, 7476, 8288, 8914, 10281, 11099, 12530, 13210]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[47695, 896, 484]",44.0,,1019148,11.0,6.0,mouselab-mdp,,123
"[45811, 46837, 47728]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'13', u'2', u'3', u'4', u'8', u'5', u'7'], u'time': [2250, 3164, 4056, 4867, 5601, 6429, 7507, 8125, 9937, 10663, 12313, 13540, 16109, 17890]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[45811, 532, 406]",27.0,,1069138,12.0,9.0,mouselab-mdp,,123
"[8774, 19972, 34311]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'6', u'10', u'11'], u'time': [4658, 8225, 19202, 30970, 33520]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8773, 3356, 12292]",32.0,,287173,1.0,5.0,mouselab-mdp,,124
"[9066, 21406, 81670]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'3', u'2', u'4', u'8', u'14', u'15'], u'time': [2171, 5317, 6548, 7350, 20496, 25711, 26528]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9066, 3735, 58312]",-1.0,,375593,2.0,4.0,mouselab-mdp,,124
"[3740, 12358, 19142]","[u'down', u'down', u'left']",,,"[3, 0, 1]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'17', u'16'], u'time': [1852, 2859, 16990, 17564]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3740, 752, 5410]",-3.0,,432295,3.0,2.0,mouselab-mdp,,124
"[5713, 24332, 29228]","[u'down', u'down', u'left']",,,"[3, 0, 1]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'3', u'5', u'17', u'16'], u'time': [1139, 2099, 3224, 4217, 27489, 28055]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5713, 9831, 3479]",19.0,,490702,4.0,1.0,mouselab-mdp,,124
"[4792, 13313, 18708]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12'], u'time': [1137, 16026, 16781]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4792, 1204, 4065]",18.0,,551856,5.0,0.0,mouselab-mdp,,124
"[8142, 18488, 23159]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'3', u'4', u'13', u'12'], u'time': [1479, 2651, 3700, 4376, 20883, 21536]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8142, 1890, 3336]",-2.0,,613989,6.0,3.0,mouselab-mdp,,124
"[4820, 11423, 20387]","[u'down', u'down', u'left']",,,[],,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'17', u'16'], u'time': [2339, 4127, 13224, 14280]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4820, 6081, 8454]",8.0,,661507,7.0,8.0,mouselab-mdp,,124
"[6354, 9102, 12272]","[u'down', u'down', u'left']",,,[],,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'9', u'17', u'16'], u'time': [2153, 4105, 5255, 10582, 11251]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6354, 2225, 2660]",48.0,,716449,8.0,11.0,mouselab-mdp,,124
"[6704, 10044, 13148]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'3', u'5', u'7', u'13', u'12'], u'time': [970, 2047, 3125, 4171, 6233, 11230, 11972]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6704, 2818, 2584]",33.0,,764736,9.0,10.0,mouselab-mdp,,124
"[9682, 11483, 15506]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'5', u'2', u'4', u'6', u'8', u'14', u'15'], u'time': [757, 2905, 4409, 5219, 6093, 7251, 8122, 13399, 14211]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9682, 1281, 3502]",48.0,,811890,10.0,7.0,mouselab-mdp,,124
"[7335, 8809, 11341]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'3', u'5', u'8', u'7', u'14', u'15'], u'time': [999, 1899, 2811, 3596, 4580, 6918, 9894, 10484]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7335, 968, 2013]",33.0,,858826,11.0,9.0,mouselab-mdp,,124
"[11549, 12760, 15379]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'7', u'6', u'10', u'11'], u'time': [1032, 2204, 2871, 3460, 4311, 7442, 14180, 14730]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11549, 696, 2096]",48.0,,906242,12.0,6.0,mouselab-mdp,,124
"[2361, 12070, 16119]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2360, 4074, 2999]",14.0,,224020,1.0,3.0,mouselab-mdp,,125
"[1280, 7352, 11236]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1280, 574, 2891]",9.0,,282892,2.0,0.0,mouselab-mdp,,125
"[1600, 9154, 12073]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1600, 1751, 1728]",-18.0,,337094,3.0,2.0,mouselab-mdp,,125
"[2104, 7831, 9967]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2104, 398, 1101]",6.0,,392913,4.0,4.0,mouselab-mdp,,125
"[658, 55906, 59789]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[658, 49465, 2816]",10.0,,456822,5.0,1.0,mouselab-mdp,,125
"[800, 6787, 9424]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[800, 776, 1544]",31.0,,510928,6.0,5.0,mouselab-mdp,,125
"[653, 2556, 3787]","[u'up', u'up', u'right']",,,[],,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[653, 1393, 722]",13.0,,558501,7.0,7.0,mouselab-mdp,,125
"[658, 2867, 3889]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[658, 1701, 500]",41.0,,605518,8.0,9.0,mouselab-mdp,,125
"[3005, 4224, 5227]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3005, 698, 485]",13.0,,657561,9.0,6.0,mouselab-mdp,,125
"[388, 1009, 1733]","[u'down', u'down', u'right']",,,[],,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[387, 107, 202]",10.0,,704728,10.0,8.0,mouselab-mdp,,125
"[489, 1209, 2356]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[489, 196, 636]",28.0,,752494,11.0,10.0,mouselab-mdp,,125
"[426, 1017, 1999]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[426, 82, 464]",30.0,,800211,12.0,11.0,mouselab-mdp,,125
"[8614, 14246, 15365]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'17', u'16', u'14', u'15'], u'time': [1950, 3605, 4801, 5589, 6543]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8613, 388, 417]",49.0,,139187,1.0,0.0,mouselab-mdp,,126
"[2850, 8370, 9145]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'13'], u'time': [834, 1441]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2850, 658, 2]",19.0,,197341,2.0,5.0,mouselab-mdp,,126
"[8973, 15285, 15981]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'14', u'15', u'17', u'16', u'12', u'13', u'10', u'6'], u'time': [2011, 2860, 3400, 4291, 4838, 5830, 6424, 7043, 7650]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8973, 547, 55]",27.0,,259428,3.0,3.0,mouselab-mdp,,126
"[9398, 15110, 15854]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'7', u'6', u'9', u'17', u'16'], u'time': [2313, 2961, 3917, 4617, 7267, 8087]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9398, 387, 28]",36.0,,317911,4.0,4.0,mouselab-mdp,,126
"[8296, 14584, 15456]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11', u'17', u'16', u'14', u'15', u'12', u'13'], u'time': [887, 1957, 2592, 3199, 3833, 5043, 5809, 6686]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8296, 665, 222]",26.0,,377301,5.0,2.0,mouselab-mdp,,126
"[10426, 16826, 17482]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'7', u'12', u'14', u'8', u'15'], u'time': [575, 871, 1232, 1879, 2301, 2527, 2809, 3301, 3645, 4145, 4809, 5059, 5317, 6107, 6427, 6755]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10426, 367, 146]",28.0,,433277,6.0,1.0,mouselab-mdp,,126
"[10500, 11482, 12042]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'2', u'4', u'5', u'17', u'16', u'9', u'6', u'10', u'11'], u'time': [723, 1607, 2031, 2521, 3263, 3857, 4247, 4820, 5483, 7335, 8163, 8663, 9365]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10500, 465, 42]",43.0,,488092,7.0,6.0,mouselab-mdp,,126
"[4272, 4880, 5656]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'10', u'11', u'2'], u'time': [1043, 1513, 2247, 3129]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4272, 99, 258]",52.0,,541645,8.0,11.0,mouselab-mdp,,126
"[2688, 3360, 4024]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'3'], u'time': [1103, 1941, 2269]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2687, 155, 153]",35.0,,610996,9.0,8.0,mouselab-mdp,,126
"[13932, 14540, 16612]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'15', u'8', u'4', u'14', u'17', u'16', u'5', u'6', u'11', u'10', u'13', u'12', u'7', u'3', u'2'], u'time': [1439, 1893, 2167, 2947, 3597, 4003, 4447, 5175, 5753, 6447, 6877, 7581, 7831, 8081, 8933]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13932, 92, 1565]",25.0,,663373,10.0,10.0,mouselab-mdp,,126
"[5269, 5877, 6533]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'10', u'11', u'15', u'14', u'8', u'4'], u'time': [876, 1172, 1618, 2299, 2938, 3634, 4094]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5269, 103, 144]",50.0,,710260,11.0,7.0,mouselab-mdp,,126
"[10491, 11051, 11723]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'6', u'13', u'12', u'15', u'14', u'17', u'16', u'5', u'9', u'2', u'4', u'3', u'7', u'8'], u'time': [365, 770, 1692, 2184, 2883, 3200, 4068, 4482, 4988, 5334, 6012, 6622, 7428, 7770, 8466]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10491, 46, 155]",26.0,,756972,12.0,9.0,mouselab-mdp,,126
"[3944, 13004, 14769]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3942, 520, 4]",4.0,,154366,1.0,3.0,mouselab-mdp,,127
"[1718, 10774, 13757]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1718, 567, 1228]",22.0,,214608,2.0,0.0,mouselab-mdp,,127
"[2913, 11850, 14401]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2913, 533, 868]",6.0,,294572,3.0,4.0,mouselab-mdp,,127
"[1651, 11048, 13043]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1650, 1115, 273]",10.0,,363411,4.0,1.0,mouselab-mdp,,127
