action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[14211, 14785, 15681]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'8', u'4', u'3', u'9', u'10', u'11', u'12'], u'time': [1175, 3318, 3994, 4879, 5645, 8159, 8885, 12261, 13092]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, -8, 40]","[14177, 37, 372]",-1.0,"[None, None, None]",,505329,39.0,87597888.0,mouselab-mdp,15
"[10519, 11146, 12175]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'13', u'14', u'4', u'1', u'16', u'15'], u'time': [1521, 2268, 3143, 4250, 4862, 5865, 8476, 9316]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, -8]","[10489, 109, 489]",16.0,"[None, None, None]",,519769,40.0,32835092.0,mouselab-mdp,15
"[4958, 5514, 6147]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'12', u'11'], u'time': [988, 1832, 3019, 3784]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, 24]","[4957, 27, 93]",36.0,"[None, None, None]",,527871,41.0,87467775.0,mouselab-mdp,15
"[3671, 4258, 4942]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'9'], u'time': [486, 1561, 2587]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 40]","[3669, 43, 163]",69.0,"[None, None, None]",,534784,42.0,21122438.0,mouselab-mdp,15
"[20261, 20829, 21375]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4', u'13', u'14', u'16', u'15', u'10', u'9', u'12', u'11', u'6', u'7', u'5', u'8'], u'time': [916, 1844, 2473, 3147, 4625, 5292, 6325, 7257, 8058, 9058, 9923, 10663, 11910, 14291, 15841, 16712]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, -8, 24]","[20233, 29, 28]",-24.0,"[None, None, None]",,573202,43.0,8744921.0,mouselab-mdp,15
"[4253, 4830, 5433]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'11'], u'time': [2387, 2933]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -24, 40]","[4252, 42, 63]",38.0,"[None, None, None]",,580721,44.0,81376394.0,mouselab-mdp,15
"[7838, 8379, 8985]","[u'right', u'right', u'down']",test,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'11', u'1', u'9', u'10', u'4', u'3', u'13', u'14'], u'time': [676, 1298, 2042, 3003, 3534, 4356, 5409, 5974, 6548]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 40, 8]","[7800, 2, 75]",79.0,"[None, None, None]",,591751,45.0,74174833.0,mouselab-mdp,15
"[14576, 15650, 16276]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'11', u'3', u'14', u'4', u'16', u'1', u'9', u'10', u'5', u'12', u'13', u'15', u'8'], u'time': [1041, 1470, 2218, 2792, 3596, 4110, 4668, 5823, 6646, 7340, 8062, 9065, 10625, 12925]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[14575, 541, 100]",10.0,"[None, None, None]",,609905,46.0,39539387.0,mouselab-mdp,15
"[9299, 9885, 10492]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'1', u'9', u'10', u'5', u'4', u'15', u'16', u'8'], u'time': [1134, 1703, 2213, 3217, 3852, 4372, 5664, 6276, 7376, 8360]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 24]","[9263, 62, 70]",30.0,"[None, None, None]",,622600,47.0,35337080.0,mouselab-mdp,15
"[15216, 15857, 16424]","[u'left', u'left', u'down']",test,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'1', u'4', u'15', u'16', u'11', u'9', u'12', u'10', u'13', u'14', u'7'], u'time': [1881, 2569, 3567, 4110, 5960, 6815, 8194, 9101, 9844, 10601, 12768, 13482, 14355]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 40]","[15216, 99, 35]",43.0,"[None, None, None]",,641329,48.0,88998983.0,mouselab-mdp,15
"[10846, 11426, 12039]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'14', u'13', u'11', u'12', u'2', u'9', u'1', u'10', u'4', u'15', u'8'], u'time': [979, 1637, 2153, 2720, 3393, 4796, 5426, 6231, 7036, 7688, 9074, 9900]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 40]","[10845, 46, 80]",28.0,"[None, None, None]",,655341,49.0,31841728.0,mouselab-mdp,15
"[28776, 40483, 41401]","[u'down', u'down', u'left']",train_basic,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -40, 24]","[28773, 11193, 414]",24.0,"[None, None, None]",,45706,0.0,9030365.0,mouselab-mdp,16
"[6227, 7069, 8069]","[u'left', u'left', u'up']",train_basic,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 24]","[6218, 339, 504]",72.0,"[None, None, None]",,57617,1.0,94650616.0,mouselab-mdp,16
"[14258, 15000, 15713]","[u'up', u'up', u'right']",train_basic,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 40]","[14247, 240, 219]",40.0,"[None, None, None]",,76088,2.0,53598573.0,mouselab-mdp,16
"[6448, 7137, 7871]","[u'up', u'up', u'right']",train_basic,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, 8]","[6441, 188, 236]",40.0,"[None, None, None]",,86740,3.0,68349606.0,mouselab-mdp,16
"[5265, 6040, 6797]","[u'right', u'right', u'up']",train_basic,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 8]","[5257, 281, 247]",56.0,"[None, None, None]",,96166,4.0,33920466.0,mouselab-mdp,16
"[2981, 3757, 4572]","[u'up', u'up', u'right']",train_basic,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 8]","[2972, 274, 322]",56.0,"[None, None, None]",,103134,5.0,27865689.0,mouselab-mdp,16
"[7155, 8243, 8922]","[u'right', u'right', u'up']",train_basic,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 24]","[7152, 585, 181]",56.0,"[None, None, None]",,117556,6.0,72129426.0,mouselab-mdp,16
"[7980, 8662, 9329]","[u'up', u'up', u'left']",train_basic,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 24]","[7974, 179, 147]",72.0,"[None, None, None]",,129569,7.0,28178750.0,mouselab-mdp,16
"[3870, 4492, 5251]","[u'right', u'right', u'down']",train_basic,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, 24]","[3863, 119, 261]",72.0,"[None, None, None]",,137623,8.0,88893908.0,mouselab-mdp,16
"[21647, 22279, 22942]","[u'down', u'down', u'left']",train_basic,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 8]","[21640, 118, 166]",56.0,"[None, None, None]",,162952,9.0,58472111.0,mouselab-mdp,16
"[11578, 12605, 13730]","[u'down', u'down', u'left']",train_hidden,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, -24]","[11573, 521, 627]",-24.0,"[None, None, None]",,182369,10.0,2071479.0,mouselab-mdp,16
"[1209, 2330, 4206]","[u'right', u'right', u'down']",train_hidden,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, -24]","[1203, 634, 1375]",-8.0,"[None, None, None]",,189233,11.0,28216978.0,mouselab-mdp,16
"[992, 2278, 3523]","[u'right', u'right', u'up']",train_hidden,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, -8, -8]","[983, 794, 755]",-24.0,"[None, None, None]",,195765,12.0,4122613.0,mouselab-mdp,16
"[962, 1898, 2995]","[u'up', u'up', u'right']",train_hidden,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, -8, 24]","[955, 430, 591]",8.0,"[None, None, None]",,201881,13.0,55201746.0,mouselab-mdp,16
"[1466, 2549, 3461]","[u'left', u'left', u'down']",train_hidden,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, -8, -8]","[1450, 593, 422]",-40.0,"[None, None, None]",,208126,14.0,42548724.0,mouselab-mdp,16
"[46417, 47099, 47875]","[u'left', u'left', u'up']",train_inspector,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'16', u'15', u'2', u'3', u'7', u'13', u'14', u'6', u'12', u'11', u'1', u'5', u'10', u'9'], u'time': [14669, 17199, 18227, 19528, 23486, 27239, 31479, 32400, 33238, 34614, 35293, 36374, 37456, 38718, 39556, 40517]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 24]","[46409, 185, 261]",72.0,"[None, None, None]",,260546,15.0,79153833.0,mouselab-mdp,16
"[20976, 21690, 22334]","[u'down', u'down', u'left']",train_inspector,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'3', u'7', u'14', u'13', u'1', u'4', u'5', u'10', u'9', u'8', u'16', u'15'], u'time': [1257, 1877, 2886, 3693, 5093, 5925, 8007, 8973, 10182, 11336, 12223, 14173, 14973, 16327, 16965, 17642]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, 8]","[20961, 209, 153]",40.0,"[None, None, None]",,285485,16.0,38541340.0,mouselab-mdp,16
"[31615, 32315, 33068]","[u'down', u'down', u'right']",train_inspector,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'1', u'5', u'9', u'10', u'4', u'8', u'16', u'15', u'3', u'7', u'13', u'14'], u'time': [1315, 2108, 2803, 3780, 5498, 6471, 7947, 9069, 11661, 12777, 14972, 16135, 19012, 19811, 20731, 22083]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 24]","[31610, 195, 264]",56.0,"[None, None, None]",,321150,17.0,94842534.0,mouselab-mdp,16
"[30404, 31137, 31859]","[u'up', u'up', u'left']",train_inspector,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'6', u'11', u'12', u'8', u'16', u'15', u'7', u'13', u'14'], u'time': [1915, 2896, 3887, 4832, 8000, 8895, 9799, 12830, 13806, 17320, 18717, 20359, 21416]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, 8]","[30395, 222, 226]",56.0,"[None, None, None]",,355276,18.0,79417719.0,mouselab-mdp,16
"[47356, 47987, 48662]","[u'up', u'up', u'right']",train_inspector,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'2', u'3', u'6', u'11', u'12', u'8', u'16', u'15', u'7', u'13', u'14', u'5', u'9'], u'time': [3619, 5918, 6762, 7801, 14459, 15841, 19045, 20244, 21326, 22811, 25429, 27149, 29815, 44175, 45230]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[47352, 139, 180]",24.0,"[None, None, None]",,406598,19.0,47135849.0,mouselab-mdp,16
"[30995, 31819, 32705]","[u'right', u'right', u'down']",train_inspect_cost,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'6', u'5', u'9', u'10'], u'time': [11094, 12594, 13982, 15705, 17746, 24057, 27612, 29250]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 24]","[30991, 319, 389]",64.0,"[None, None, None]",,444412,20.0,96703103.0,mouselab-mdp,16
"[39435, 40194, 41012]","[u'right', u'right', u'down']",train_inspect_cost,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'6', u'5', u'9', u'12', u'11', u'10', u'8', u'7', u'15', u'16'], u'time': [1420, 3139, 10869, 12734, 15167, 16724, 20708, 23511, 25311, 26747, 28277, 34359, 35766, 37428]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, -8, 8]","[39430, 256, 326]",-22.0,"[None, None, None]",,488211,21.0,89040484.0,mouselab-mdp,16
"[40107, 40770, 41458]","[u'up', u'up', u'right']",train_inspect_cost,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'2', u'3', u'6', u'11', u'12', u'5', u'8', u'7', u'13', u'14', u'16', u'15', u'10', u'9'], u'time': [3113, 4057, 5029, 7853, 9380, 10813, 13338, 16804, 20496, 22943, 24741, 25734, 29950, 31258, 32601, 33821]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, -8]","[40100, 173, 195]",-24.0,"[None, None, None]",,532591,22.0,47510329.0,mouselab-mdp,16
"[11821, 12491, 13149]","[u'up', u'up', u'right']",train_inspect_cost,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'6', u'12', u'11'], u'time': [2304, 3804, 5022, 6092, 7464, 8546, 10257]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 24]","[11817, 174, 165]",49.0,"[None, None, None]",,548149,23.0,96351873.0,mouselab-mdp,16
"[18891, 19618, 20447]","[u'down', u'down', u'right']",train_inspect_cost,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'4', u'8', u'15', u'16', u'3', u'7', u'2'], u'time': [1423, 3263, 5866, 7875, 9223, 10429, 12618, 13820, 15014]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 40, -8]","[18884, 230, 326]",15.0,"[None, None, None]",,571089,24.0,77808479.0,mouselab-mdp,16
"[34673, 35448, 36190]","[u'left', u'left', u'up']",train_final,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'5', u'6', u'7', u'13', u'14', u'8'], u'time': [18132, 19900, 20879, 21984, 23235, 24825, 26072, 27614, 28777, 33026]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 24]","[34666, 287, 245]",30.0,"[None, None, None]",,611369,25.0,59853884.0,mouselab-mdp,16
"[19206, 19764, 20492]","[u'up', u'up', u'right']",train_final,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'1', u'5', u'4', u'3', u'10', u'9', u'12'], u'time': [1516, 2961, 5167, 6313, 8121, 9174, 11605, 12774, 16290]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 40]","[19201, 60, 220]",31.0,"[None, None, None]",,634254,26.0,88265573.0,mouselab-mdp,16
"[13640, 14281, 15056]","[u'down', u'down', u'right']",train_final,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'5', u'4', u'3', u'8', u'15', u'16'], u'time': [1332, 2856, 5124, 7440, 8946, 10148, 11286, 12324]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, 40]","[13637, 140, 283]",64.0,"[None, None, None]",,651795,27.0,98979578.0,mouselab-mdp,16
"[8951, 9528, 10153]","[u'left', u'left', u'down']",train_final,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'7', u'13', u'14'], u'time': [1012, 2400, 3799, 4818, 6075, 6947, 7705]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 40, 8]","[8932, 72, 132]",65.0,"[None, None, None]",,664146,28.0,21048717.0,mouselab-mdp,16
"[17869, 18412, 18932]","[u'down', u'down', u'right']",train_final,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'10', u'4', u'3', u'2', u'8', u'15', u'16'], u'time': [3531, 5422, 7738, 8715, 9781, 10817, 11730, 12811, 15010, 16278]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 40]","[17861, 43, 29]",46.0,"[None, None, None]",,686280,29.0,18864307.0,mouselab-mdp,16
"[10603, 11137, 11716]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'10'], u'time': [2607, 4346, 5687, 7978]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, -8]","[10594, 40, 85]",36.0,"[None, None, None]",,707419,30.0,66666047.0,mouselab-mdp,16
"[15705, 17224, 17811]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'6', u'12', u'11', u'5', u'8', u'7'], u'time': [1173, 2421, 3895, 4969, 5913, 6801, 7898, 10252, 11672, 13124]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 24]","[15700, 1030, 98]",14.0,"[None, None, None]",,727761,31.0,20749976.0,mouselab-mdp,16
"[7810, 8313, 8920]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'10', u'9'], u'time': [2293, 3878, 5363, 6357]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 24]","[7806, 8, 99]",68.0,"[None, None, None]",,738876,32.0,67952025.0,mouselab-mdp,16
"[6649, 7321, 8412]","[u'right', u'right', u'down']",test,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'10'], u'time': [2497, 3723, 5220]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 24]","[6645, 169, 592]",69.0,"[None, None, None]",,749662,33.0,14297351.0,mouselab-mdp,16
"[14500, 15047, 15682]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'3', u'2', u'4', u'8', u'16', u'15', u'5', u'9'], u'time': [1088, 3162, 4324, 5559, 7072, 8525, 10044, 11606, 13105]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 40, 24]","[14492, 43, 146]",47.0,"[None, None, None]",,767542,34.0,27892610.0,mouselab-mdp,16
